,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
73,0.07341728210449219,0.0036633680417025643,0.005400943756103516,0.0023430285553765347,True,20,4,2,50,42,"{'bootstrap': True, 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50, 'random_state': 42}",0.918918918918919,0.8918918918918919,0.9324324324324325,0.8356164383561644,0.9054054054054054,0.8968530174009626,0.033467815894637765,153
74,0.14829554557800292,0.006514300997600671,0.006767082214355469,0.004533599049765835,True,20,4,2,100,42,"{'bootstrap': True, 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9324324324324325,0.821917808219178,0.9054054054054054,0.9022213994816735,0.04311260844012299,134
75,0.01591029167175293,0.005364765464551878,0.0010339736938476563,0.0013200314959642622,True,20,4,5,10,42,"{'bootstrap': True, 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 10, 'random_state': 42}",0.9594594594594594,0.8783783783783784,0.9459459459459459,0.821917808219178,0.918918918918919,0.9049241021843762,0.04989483348879774,107
76,0.0747154712677002,0.0014159415186870206,0.0041675567626953125,0.0004135434961733684,True,20,4,5,50,42,"{'bootstrap': True, 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50, 'random_state': 42}",0.918918918918919,0.8918918918918919,0.9324324324324325,0.8356164383561644,0.9054054054054054,0.8968530174009626,0.033467815894637765,153
77,0.14348435401916504,0.0023569957654597583,0.008902597427368163,0.00476420312450829,True,20,4,5,100,42,"{'bootstrap': True, 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9324324324324325,0.821917808219178,0.9054054054054054,0.9022213994816735,0.04311260844012299,134
78,0.016839313507080077,0.0003480121575231578,0.0024194717407226562,0.000440166750985361,True,20,4,10,10,42,"{'bootstrap': True, 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 10, 'random_state': 42}",0.9324324324324325,0.8783783783783784,0.9324324324324325,0.821917808219178,0.918918918918919,0.8968159940762682,0.04236811198593361,157
79,0.0752790927886963,0.003908352725971159,0.00488133430480957,0.002651511745987617,True,20,4,10,50,42,"{'bootstrap': True, 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50, 'random_state': 42}",0.918918918918919,0.8918918918918919,0.9324324324324325,0.8356164383561644,0.8918918918918919,0.8941503146982599,0.03321270817030455,160
80,0.1484518051147461,0.005461801138110472,0.008169460296630859,0.0015047140214394137,True,20,4,10,100,42,"{'bootstrap': True, 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9324324324324325,0.821917808219178,0.9054054054054054,0.9022213994816735,0.04311260844012299,134
81,0.022557926177978516,0.004806299184247405,0.0007982254028320312,0.0009776224799619255,False,,1,2,10,42,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 42}",0.9324324324324325,0.918918918918919,0.9459459459459459,0.8356164383561644,0.918918918918919,0.9103665309144763,0.038695379058525776,29
82,0.09647626876831054,0.009367003569497663,0.005958843231201172,0.003824722561463392,False,,1,2,50,42,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50, 'random_state': 42}",0.9324324324324325,0.9324324324324325,0.9459459459459459,0.8356164383561644,0.9324324324324325,0.9157719363198815,0.040418043255145995,3
83,0.19091806411743165,0.006116973844722648,0.007162618637084961,0.004309522753822528,False,,1,2,100,42,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9459459459459459,0.8356164383561644,0.9324324324324325,0.9130692336171788,0.041459280389462255,8
84,0.020236825942993163,0.0031627477250090116,0.0006433010101318359,0.0009792435247577916,False,,1,5,10,42,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 10, 'random_state': 42}",0.918918918918919,0.9054054054054054,0.9594594594594594,0.8493150684931506,0.9054054054054054,0.907700851536468,0.03528239316538975,49
85,0.10390005111694336,0.010068034406666785,0.004519319534301758,0.0004122180038929609,False,,1,5,50,42,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50, 'random_state': 42}",0.9459459459459459,0.8918918918918919,0.9459459459459459,0.8493150684931506,0.9054054054054054,0.907700851536468,0.03630279998111863,49
86,0.1909933090209961,0.0035232458003776924,0.0027924060821533205,0.0034199852681327577,False,,1,5,100,42,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",0.9594594594594594,0.8918918918918919,0.9459459459459459,0.8493150684931506,0.918918918918919,0.9131062569418734,0.039446714958166734,6
87,0.01968107223510742,0.0011607849453659726,0.0029998779296875,0.0036873081758106566,False,,1,10,10,42,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 10, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9459459459459459,0.8356164383561644,0.9054054054054054,0.9076638282117735,0.04032881949320325,59
88,0.0947563648223877,0.006384221673566828,0.003395843505859375,0.001740612842043523,False,,1,10,50,42,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50, 'random_state': 42}",0.9459459459459459,0.8918918918918919,0.9459459459459459,0.821917808219178,0.9324324324324325,0.9076268048870789,0.0472136672959893,69
89,0.1910107135772705,0.001931853669114443,0.007098722457885742,0.0006553310029095294,False,,1,10,100,42,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100, 'random_state': 42}",0.9459459459459459,0.8918918918918919,0.9459459459459459,0.821917808219178,0.918918918918919,0.9049241021843762,0.04608974195973578,107
90,0.019847345352172852,0.00029221324157977023,0.0025451183319091797,0.0005769370004781004,False,,2,2,10,42,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 42}",0.8918918918918919,0.9054054054054054,0.9594594594594594,0.8356164383561644,0.918918918918919,0.9022584228063681,0.04026922715683838,122
91,0.09051318168640136,0.0038533262190933743,0.006018972396850586,0.0037704675647379855,False,,2,2,50,42,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9459459459459459,0.8356164383561644,0.9054054054054054,0.9076638282117735,0.04032881949320325,59
92,0.18410768508911132,0.006596423156609323,0.007694339752197266,0.0011808614219698272,False,,2,2,100,42,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9459459459459459,0.8356164383561644,0.918918918918919,0.9103665309144763,0.040539171161568216,29
93,0.020935869216918944,0.0007341549499353054,0.002796649932861328,0.00040194759080313747,False,,2,5,10,42,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 10, 'random_state': 42}",0.918918918918919,0.9054054054054054,0.9594594594594594,0.863013698630137,0.9054054054054054,0.9104405775638652,0.030902258225418415,24
94,0.09441285133361817,0.002028049634677783,0.004387950897216797,0.0004885387533284933,False,,2,5,50,42,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50, 'random_state': 42}",0.9459459459459459,0.8918918918918919,0.9459459459459459,0.8356164383561644,0.918918918918919,0.9076638282117735,0.041224503644159693,59
95,0.19087629318237304,0.009351721090996473,0.007385635375976562,0.0004927580744355966,False,,2,5,100,42,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9459459459459459,0.8356164383561644,0.9324324324324325,0.9130692336171788,0.041459280389462255,8
96,0.020300006866455077,0.0007022877771627479,0.002239561080932617,0.0007634431040842325,False,,2,10,10,42,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 10, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9594594594594594,0.8356164383561644,0.9054054054054054,0.9103665309144761,0.04315741483734654,44
97,0.09411482810974121,0.0007135392956094909,0.004829549789428711,0.00031588569080589026,False,,2,10,50,42,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9459459459459459,0.8356164383561644,0.9324324324324325,0.9130692336171788,0.041459280389462255,8
98,0.18400154113769532,0.004014645237236034,0.007048940658569336,0.0007002461325103938,False,,2,10,100,42,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9459459459459459,0.821917808219178,0.918918918918919,0.9076268048870789,0.04564031487131131,69
99,0.01902289390563965,0.0007868975697944479,0.001994752883911133,2.86102294921875e-07,False,,4,2,10,42,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 42}",0.9324324324324325,0.9054054054054054,0.9459459459459459,0.8493150684931506,0.8918918918918919,0.9049981488337652,0.03376953440624642,94
100,0.08824329376220703,0.002495218968884539,0.004405164718627929,0.00047506586581024294,False,,4,2,50,42,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9459459459459459,0.821917808219178,0.918918918918919,0.9076268048870789,0.04564031487131131,69
101,0.17870678901672363,0.003556352929372586,0.0068929195404052734,0.0007785045614611737,False,,4,2,100,42,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.9459459459459459,0.918918918918919,0.9459459459459459,0.821917808219178,0.9054054054054054,0.9076268048870789,0.04564031487131131,69
102,0.023877620697021484,0.003421387070032044,0.003191089630126953,0.0019441564628288998,False,,4,5,10,42,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 10, 'random_state': 42}",0.9324324324324325,0.9054054054054054,0.9459459459459459,0.8493150684931506,0.8918918918918919,0.9049981488337652,0.03376953440624642,94
103,0.09350399971008301,0.004352804328809095,0.00457911491394043,0.0004911493652720529,False,,4,5,50,42,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9459459459459459,0.821917808219178,0.918918918918919,0.9076268048870789,0.04564031487131131,69
104,0.18177905082702636,0.0062590156234424614,0.005422639846801758,0.0027432858428959486,False,,4,5,100,42,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",0.9459459459459459,0.918918918918919,0.9459459459459459,0.821917808219178,0.9054054054054054,0.9076268048870789,0.04564031487131131,69
105,0.01741170883178711,0.0027627476046951207,0.003690147399902344,0.0035636020248354097,False,,4,10,10,42,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 10, 'random_state': 42}",0.9324324324324325,0.918918918918919,0.9324324324324325,0.8356164383561644,0.8918918918918919,0.902258422806368,0.036461302497870135,126
106,0.08675155639648438,0.006707974254586167,0.004997348785400391,0.004471547107442418,False,,4,10,50,42,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9324324324324325,0.821917808219178,0.9324324324324325,0.9076268048870789,0.04483293792024426,69
107,0.17731060981750488,0.0065947860869432036,0.004747772216796875,0.004083020976366301,False,,4,10,100,42,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9324324324324325,0.821917808219178,0.918918918918919,0.9049241021843762,0.04364775202618267,107
108,0.019371461868286134,0.0037477644467887343,0.002998208999633789,0.003690307239295097,False,10,1,2,10,42,"{'bootstrap': False, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 42}",0.9324324324324325,0.8918918918918919,0.9459459459459459,0.8356164383561644,0.8918918918918919,0.8995557201036654,0.03857105532222774,146
109,0.09452085494995117,0.0024653153502555646,0.0038011550903320314,0.0019376276333539994,False,10,1,2,50,42,"{'bootstrap': False, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9459459459459459,0.821917808219178,0.918918918918919,0.9076268048870789,0.04564031487131131,69
110,0.18593258857727052,0.008503657033974495,0.007218265533447265,0.004512620272971496,False,10,1,2,100,42,"{'bootstrap': False, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9459459459459459,0.8356164383561644,0.918918918918919,0.9103665309144763,0.040539171161568216,29
111,0.01971755027770996,0.003622972719049205,0.0005711555480957031,0.0011423110961914062,False,10,1,5,10,42,"{'bootstrap': False, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 10, 'random_state': 42}",0.9324324324324325,0.918918918918919,0.9594594594594594,0.863013698630137,0.9054054054054054,0.9158459829692707,0.031896534297829494,1
112,0.08677883148193359,0.0027047287336839625,0.006959009170532227,0.004150117224609803,False,10,1,5,50,42,"{'bootstrap': False, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50, 'random_state': 42}",0.9324324324324325,0.8918918918918919,0.9459459459459459,0.863013698630137,0.918918918918919,0.9104405775638652,0.02969686085158625,24
113,0.18210439682006835,0.004186506620919261,0.0054397106170654295,0.006764952963883836,False,10,1,5,100,42,"{'bootstrap': False, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",0.9459459459459459,0.8918918918918919,0.9459459459459459,0.8493150684931506,0.918918918918919,0.9104035542391706,0.03653359929080668,27
114,0.019581079483032227,0.004828008418505687,0.0005983829498291016,0.0011967658996582032,False,10,1,10,10,42,"{'bootstrap': False, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 10, 'random_state': 42}",0.9324324324324325,0.9054054054054054,0.9459459459459459,0.8493150684931506,0.9054054054054054,0.907700851536468,0.03314747697024937,49
115,0.09109578132629395,0.004806651467896276,0.005531406402587891,0.003900782915493784,False,10,1,10,50,42,"{'bootstrap': False, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50, 'random_state': 42}",0.9459459459459459,0.8918918918918919,0.9459459459459459,0.8356164383561644,0.918918918918919,0.9076638282117735,0.041224503644159693,59
116,0.1764073371887207,0.0035059180659126007,0.00945582389831543,0.005034335733698151,False,10,1,10,100,42,"{'bootstrap': False, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100, 'random_state': 42}",0.9459459459459459,0.8918918918918919,0.9459459459459459,0.8356164383561644,0.918918918918919,0.9076638282117735,0.041224503644159693,59
117,0.013723373413085938,0.004601572033323446,0.006490755081176758,0.005372667180370675,False,10,2,2,10,42,"{'bootstrap': False, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 42}",0.9054054054054054,0.8918918918918919,0.9594594594594594,0.8356164383561644,0.9054054054054054,0.8995557201036654,0.03950661118929737,146
118,0.09118309020996093,0.0017161666274515786,0.003713655471801758,0.005298706419328072,False,10,2,2,50,42,"{'bootstrap': False, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9459459459459459,0.821917808219178,0.918918918918919,0.9076268048870789,0.04564031487131131,69
119,0.17931981086730958,0.006621115718571875,0.010144805908203125,0.0033160560730077916,False,10,2,2,100,42,"{'bootstrap': False, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9459459459459459,0.8356164383561644,0.9324324324324325,0.9130692336171788,0.041459280389462255,8
120,0.01967592239379883,0.0012922190335042493,0.001396322250366211,0.0011968136261200923,False,10,2,5,10,42,"{'bootstrap': False, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 10, 'random_state': 42}",0.918918918918919,0.918918918918919,0.9594594594594594,0.863013698630137,0.9054054054054054,0.913143280266568,0.03093462177277655,5
121,0.08917174339294434,0.004925358402988099,0.0036324501037597657,0.003720601605958883,False,10,2,5,50,42,"{'bootstrap': False, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9459459459459459,0.821917808219178,0.918918918918919,0.9076268048870789,0.04564031487131131,69
122,0.17575912475585936,0.003127390317649415,0.0072062969207763675,0.004027251152281546,False,10,2,5,100,42,"{'bootstrap': False, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9459459459459459,0.8356164383561644,0.918918918918919,0.9103665309144763,0.040539171161568216,29
123,0.016527795791625978,0.004689741370999167,0.0045049190521240234,0.004435169212327548,False,10,2,10,10,42,"{'bootstrap': False, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 10, 'random_state': 42}",0.9324324324324325,0.9054054054054054,0.9594594594594594,0.8493150684931506,0.9054054054054054,0.9104035542391706,0.03653359929080668,27
124,0.08528261184692383,0.0037952152001139968,0.005654525756835937,0.0038651994952987466,False,10,2,10,50,42,"{'bootstrap': False, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9459459459459459,0.821917808219178,0.9324324324324325,0.9103295075897815,0.04661861434422294,48
125,0.1746222496032715,0.0031779375238734095,0.007094144821166992,0.0015585578579505699,False,10,2,10,100,42,"{'bootstrap': False, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9459459459459459,0.821917808219178,0.918918918918919,0.9076268048870789,0.04564031487131131,69
126,0.015324068069458009,0.004190262472340867,0.002811098098754883,0.003708666988473584,False,10,4,2,10,42,"{'bootstrap': False, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9459459459459459,0.8493150684931506,0.8918918918918919,0.907700851536468,0.03630279998111863,49
127,0.08535890579223633,0.0049447629659483214,0.004810047149658203,0.004506038143939117,False,10,4,2,50,42,"{'bootstrap': False, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9459459459459459,0.821917808219178,0.918918918918919,0.9076268048870789,0.04564031487131131,69
128,0.17049522399902345,0.006694585905966552,0.006861972808837891,0.0036589082414934006,False,10,4,2,100,42,"{'bootstrap': False, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9459459459459459,0.821917808219178,0.9054054054054054,0.9049241021843761,0.04529037750916924,120
129,0.016327428817749023,0.0036174449897327637,0.002820253372192383,0.0037049263158026404,False,10,4,5,10,42,"{'bootstrap': False, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 10, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9459459459459459,0.8493150684931506,0.8918918918918919,0.907700851536468,0.03630279998111863,49
130,0.08998832702636719,0.004393094498180552,0.002578258514404297,0.0021388847973590253,False,10,4,5,50,42,"{'bootstrap': False, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9459459459459459,0.821917808219178,0.918918918918919,0.9076268048870789,0.04564031487131131,69
131,0.17463216781616211,0.0038018434438564486,0.0065839290618896484,0.0003445654802172374,False,10,4,5,100,42,"{'bootstrap': False, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9459459459459459,0.821917808219178,0.9054054054054054,0.9049241021843761,0.04529037750916924,120
132,0.01876969337463379,0.0017840998570187814,0.0025101661682128905,0.0038999695267394074,False,10,4,10,10,42,"{'bootstrap': False, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 10, 'random_state': 42}",0.9324324324324325,0.9054054054054054,0.9594594594594594,0.821917808219178,0.8918918918918919,0.9022213994816735,0.04637759246100667,134
133,0.08620071411132812,0.0038591098502708545,0.002324342727661133,0.0019020263204872101,False,10,4,10,50,42,"{'bootstrap': False, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50, 'random_state': 42}",0.9459459459459459,0.8918918918918919,0.9324324324324325,0.821917808219178,0.918918918918919,0.9022213994816735,0.04395159866834572,134
134,0.17262001037597657,0.0038660548139315396,0.009853744506835937,0.0025374230946445804,False,10,4,10,100,42,"{'bootstrap': False, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9324324324324325,0.821917808219178,0.918918918918919,0.9049241021843762,0.04364775202618267,107
135,0.017498779296875,0.0062208489761980635,0.004512929916381836,0.003688256724627123,False,20,1,2,10,42,"{'bootstrap': False, 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 42}",0.9324324324324325,0.918918918918919,0.9459459459459459,0.8356164383561644,0.918918918918919,0.9103665309144763,0.038695379058525776,29
136,0.09329118728637695,0.005803940850803166,0.005876731872558594,0.00403614805773908,False,20,1,2,50,42,"{'bootstrap': False, 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50, 'random_state': 42}",0.9324324324324325,0.9324324324324325,0.9459459459459459,0.8356164383561644,0.9324324324324325,0.9157719363198815,0.040418043255145995,3
137,0.19207763671875,0.003376473664649468,0.0042422771453857425,0.0034765417147538955,False,20,1,2,100,42,"{'bootstrap': False, 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9459459459459459,0.8356164383561644,0.9324324324324325,0.9130692336171788,0.041459280389462255,8
138,0.020055818557739257,0.0061771004060209665,0.0032120227813720705,0.00349560964188129,False,20,1,5,10,42,"{'bootstrap': False, 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 10, 'random_state': 42}",0.918918918918919,0.9054054054054054,0.9594594594594594,0.8493150684931506,0.9054054054054054,0.907700851536468,0.03528239316538975,49
139,0.09353160858154297,0.004764011647639541,0.0037653446197509766,0.0036586157518150317,False,20,1,5,50,42,"{'bootstrap': False, 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50, 'random_state': 42}",0.9459459459459459,0.8918918918918919,0.9459459459459459,0.8493150684931506,0.9054054054054054,0.907700851536468,0.03630279998111863,49
140,0.185019588470459,0.006852115912077413,0.009900712966918945,0.0033747061099104786,False,20,1,5,100,42,"{'bootstrap': False, 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",0.9594594594594594,0.8918918918918919,0.9459459459459459,0.8493150684931506,0.918918918918919,0.9131062569418734,0.039446714958166734,6
141,0.021387004852294923,0.004890630348977614,0.0023088455200195312,0.002760773621005646,False,20,1,10,10,42,"{'bootstrap': False, 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 10, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9459459459459459,0.8356164383561644,0.9054054054054054,0.9076638282117735,0.04032881949320325,59
142,0.09246935844421386,0.005330738114131355,0.004928493499755859,0.003795921025905423,False,20,1,10,50,42,"{'bootstrap': False, 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50, 'random_state': 42}",0.9459459459459459,0.8918918918918919,0.9459459459459459,0.821917808219178,0.9324324324324325,0.9076268048870789,0.0472136672959893,69
143,0.1890789031982422,0.004836897297594325,0.004593753814697265,0.00397708508194691,False,20,1,10,100,42,"{'bootstrap': False, 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100, 'random_state': 42}",0.9459459459459459,0.8918918918918919,0.9459459459459459,0.821917808219178,0.918918918918919,0.9049241021843762,0.04608974195973578,107
144,0.019774580001831056,0.004443291316290629,0.001197957992553711,0.00146719346735861,False,20,2,2,10,42,"{'bootstrap': False, 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 42}",0.8918918918918919,0.9054054054054054,0.9594594594594594,0.8356164383561644,0.918918918918919,0.9022584228063681,0.04026922715683838,122
145,0.08684792518615722,0.002889690644885686,0.007661151885986328,0.0029998484720845883,False,20,2,2,50,42,"{'bootstrap': False, 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9459459459459459,0.8356164383561644,0.9054054054054054,0.9076638282117735,0.04032881949320325,59
146,0.1827010154724121,0.0027698253799248573,0.005022001266479492,0.005554332116686755,False,20,2,2,100,42,"{'bootstrap': False, 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.9459459459459459,0.9054054054054054,0.9459459459459459,0.8356164383561644,0.918918918918919,0.9103665309144763,0.040539171161568216,29
147,0.020059776306152344,0.0041642434197973815,0.002603578567504883,0.003878859531231926,False,20,2,5,10,42,"{'bootstrap': False, 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 10, 'random_state': 42}",0.918918918918919,0.9054054054054054,0.9594594594594594,0.863013698630137,0.9054054054054054,0.9104405775638652,0.030902258225418415,24
148,0.09052829742431641,0.0018640864786294141,0.0017946243286132812,0.002220456908246604,False,20,2,5,50,42,"{'bootstrap': False, 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50, 'random_state': 42}",0.9459459459459459,0.8918918918918919,0.9459459459459459,0.8356164383561644,0.918918918918919,0.9076638282117735,0.041224503644159693,59
